hh_id;order_id;pasta_price;voucher;customer_age;yearly_income;area_code 
1848;10;1,38;1;42;15564;3
1848;11;2,95;0;42;15564;3
1848;12;3,22;1;42;15564;3
1848;13;1,00;0;42;15564;3
1848;14;2,82;0;42;15564;3
1848;15;2,68;0;42;15564;3
1848;16;2,82;0;42;15564;3
1848;17;2,50;2;42;15564;3
1848;18;0,90;0;42;15564;3
1848;19;2,20;0;42;15564;3
1848;20;2,02;0;42;15564;3
1461;1;0,21;0;62;15555;2
1461;2;2,29;0;62;15555;2
1461;3;2,25;1;62;15555;2
1461;4;0,80;0;62;15555;2
1461;5;0,59;0;62;15555;2
1461;6;1,83;0;62;15555;2
1461;7;1,70;0;62;15555;2
1461;8;1,48;0;62;15555;2
1461;9;0,55;0;62;15555;2
1461;10;2,80;0;62;15555;2
1461;11;2,41;0;62;15555;2
1461;12;2,54;0;62;15555;2
1461;13;0,70;1;62;15555;2
1461;14;2,68;1;62;15555;2
1461;15;3,07;2;62;15555;2
1461;16;0,96;1;62;15555;2
1461;17;2,44;0;62;15555;2
1461;18;2,34;1;62;15555;2
1461;19;0,74;0;62;15555;2
1461;20;0,32;0;62;15555;2
1520;1;3,00;1;38;15544;5
1520;2;2,12;0;38;15544;5
1520;3;1,59;0;38;15544;5
1520;4;1,48;1;38;15544;5
1520;5;1,21;0;38;15544;5
1520;6;2,29;0;38;15544;5
1520;7;1,58;0;38;15544;5
1520;8;1,18;1;38;15544;5
1520;9;2,30;0;38;15544;5
1520;10;1,69;1;38;15544;5
1520;11;2,63;2;38;15544;5
1520;12;2,71;0;38;15544;5
1520;13;1,84;1;38;15544;5
1520;14;2,22;0;38;15544;5
1520;15;1,20;0;38;15544;5
1520;16;1,88;0;38;15544;5
1520;17;2,78;0;38;15544;5
1520;18;0,00;0;38;15544;5
1520;19;0,65;0;38;15544;5
1520;20;2,84;0;38;15544;5
50;1;1,72;0;30;15479;3
50;2;4,31;1;30;15479;3
50;3;1,76;0;30;15479;3
50;4;2,34;0;30;15479;3
50;5;3,28;1;30;15479;3
50;6;1,31;0;30;15479;3
50;7;2,48;0;30;15479;3
50;8;0,00;0;30;15479;3
50;9;1,38;0;30;15479;3
50;10;1,69;1;30;15479;3
50;11;2,84;0;30;15479;3
50;12;1,97;0;30;15479;3
50;13;2,93;1;30;15479;3
50;14;2,66;0;30;15479;3
50;15;2,86;1;30;15479;3
50;16;3,41;1;30;15479;3
50;17;0,45;0;30;15479;3
50;18;0,00;0;30;15479;3
50;19;1,58;0;30;15479;3
50;20;2,12;1;30;15479;3
701;1;2,12;1;30;15438;4
701;2;2,18;0;30;15438;4
701;3;1,34;0;30;15438;4
701;4;0,65;0;30;15438;4
701;5;0,17;0;30;15438;4
701;6;2,33;1;30;15438;4
701;7;0,63;0;30;15438;4
701;8;1,91;0;30;15438;4
701;9;3,53;2;30;15438;4
701;10;2,34;1;30;15438;4
701;11;0,00;0;30;15438;4
701;12;2,95;1;30;15438;4
701;13;1,85;1;30;15438;4
701;14;2,31;1;30;15438;4
701;15;0,92;0;30;15438;4
701;16;1,52;0;30;15438;4
701;17;1,20;0;30;15438;4
701;18;2,23;0;30;15438;4
701;19;1,71;0;30;15438;4
701;20;0,32;0;30;15438;4
1462;1;1,06;1;52;15418;3
1462;2;1,02;0;52;15418;3
1462;3;0,00;0;52;15418;3
1462;4;0,87;0;52;15418;3
1462;5;0,12;0;52;15418;3
1462;6;1,27;0;52;15418;3
1462;7;2,25;0;52;15418;3
1462;8;0,48;0;52;15418;3
1462;9;3,20;0;52;15418;3
1462;10;3,06;3;52;15418;3
1462;11;2,54;0;52;15418;3
1462;12;1,58;0;52;15418;3
1462;13;3,55;1;52;15418;3
1462;14;3,28;0;52;15418;3
1462;15;0,00;0;52;15418;3
1462;16;0,00;0;52;15418;3
1462;17;1,93;1;52;15418;3
1462;18;1,64;0;52;15418;3
1462;19;2,22;1;52;15418;3
1462;20;0,48;0;52;15418;3
19;1;2,37;1;40;15404;3
19;2;2,08;1;40;15404;3
19;3;0,20;0;40;15404;3
19;4;1,94;1;40;15404;3
19;5;1,72;0;40;15404;3
19;6;0,98;0;40;15404;3
19;7;0,91;1;40;15404;3
19;8;2,05;0;40;15404;3
19;9;4,08;1;40;15404;3
19;10;1,38;2;40;15404;3
19;11;3,09;3;40;15404;3
19;12;0,41;0;40;15404;3
19;13;2,46;0;40;15404;3
19;14;2,92;0;40;15404;3
19;15;2,76;0;40;15404;3
19;16;2,67;2;40;15404;3
19;17;0,68;0;40;15404;3
19;18;2,12;1;40;15404;3
19;19;1,78;0;40;15404;3
19;20;2,16;2;40;15404;3
1119;1;3,50;2;36;15387;3
1119;2;4,14;0;36;15387;3
1119;3;1,96;1;36;15387;3
1119;4;1,52;0;36;15387;3
1119;5;0,79;0;36;15387;3
1119;6;2,96;1;36;15387;3
1119;7;1,13;1;36;15387;3
1119;8;1,98;1;36;15387;3
1119;9;0,93;0;36;15387;3
1119;10;1,74;0;36;15387;3
1119;11;0,34;0;36;15387;3
1119;12;0,70;1;36;15387;3
1119;13;1,64;0;36;15387;3
1119;14;2,55;1;36;15387;3
1119;15;1,41;1;36;15387;3
1119;16;1,96;2;36;15387;3
1119;17;3,02;2;36;15387;3
1119;18;1,14;0;36;15387;3
1119;19;1,32;0;36;15387;3
1119;20;0,59;0;36;15387;3
782;1;4,19;2;24;15359;5
782;2;0,00;0;24;15359;5
782;3;0,45;1;24;15359;5
782;4;0,70;0;24;15359;5
782;5;3,17;1;24;15359;5
782;6;2,82;0;24;15359;5
782;7;1,95;0;24;15359;5
782;8;2,53;0;24;15359;5
782;9;2,62;0;24;15359;5
782;10;3,30;1;24;15359;5
782;11;3,28;1;24;15359;5
782;12;3,17;0;24;15359;5
782;13;4,22;2;24;15359;5
782;14;0,88;1;24;15359;5
782;15;3,04;0;24;15359;5
782;16;2,95;2;24;15359;5
782;17;0,86;0;24;15359;5
782;18;3,25;1;24;15359;5
782;19;1,52;0;24;15359;5
782;20;0,81;1;24;15359;5
437;1;2,89;1;37;15345;2
437;2;2,79;0;37;15345;2
437;3;1,36;0;37;15345;2
437;4;1,85;1;37;15345;2
437;5;1,87;0;37;15345;2
437;6;0,41;0;37;15345;2
437;7;2,78;2;37;15345;2
437;8;0,84;0;37;15345;2
437;9;1,81;0;37;15345;2
437;10;1,16;0;37;15345;2
437;11;2,69;1;37;15345;2
437;12;2,64;0;37;15345;2
437;13;1,67;1;37;15345;2
437;14;2,02;1;37;15345;2
437;15;1,25;0;37;15345;2
437;16;3,19;0;37;15345;2
437;17;2,80;3;37;15345;2
437;18;0,93;0;37;15345;2
437;19;2,86;0;37;15345;2
437;20;1,77;0;37;15345;2
14;1;1,72;1;57;15337;5
14;2;1,95;0;57;15337;5
14;3;0,72;1;57;15337;5
14;4;2,69;1;57;15337;5
14;5;0,00;0;57;15337;5
14;6;1,59;1;57;15337;5
14;7;3,26;2;57;15337;5
14;8;2,11;1;57;15337;5
14;9;1,65;0;57;15337;5
14;10;1,94;0;57;15337;5
14;11;2,15;1;57;15337;5
14;12;1,49;0;57;15337;5
14;13;2,44;1;57;15337;5
14;14;2,12;1;57;15337;5
14;15;3,00;0;57;15337;5
14;16;1,66;0;57;15337;5
14;17;2,42;1;57;15337;5
14;18;1,75;1;57;15337;5
14;19;0,95;0;57;15337;5
14;20;2,81;0;57;15337;5
1006;1;2,19;0;31;15326;4
1006;2;1,85;0;31;15326;4
1006;3;4,13;2;31;15326;4
1006;4;3,77;1;31;15326;4
1006;5;1,74;0;31;15326;4
1006;6;1,65;2;31;15326;4
1006;7;2,03;0;31;15326;4
1006;8;0,48;0;31;15326;4
1006;9;2,81;0;31;15326;4
1006;10;2,15;1;31;15326;4
1006;11;1,08;0;31;15326;4
1006;12;3,74;2;31;15326;4
1006;13;2,61;0;31;15326;4
1006;14;2,20;0;31;15326;4
1006;15;2,32;2;31;15326;4
1006;16;2,67;1;31;15326;4
1006;17;2,15;1;31;15326;4
1006;18;1,11;0;31;15326;4
1006;19;1,07;0;31;15326;4
1006;20;2,66;1;31;15326;4
314;1;0,43;0;32;15320;2
314;2;3,04;2;32;15320;2
314;3;1,63;0;32;15320;2
314;4;2,43;0;32;15320;2
314;5;2,15;0;32;15320;2
314;6;0,93;0;32;15320;2
314;7;1,87;0;32;15320;2
314;8;3,29;1;32;15320;2
314;9;1,33;0;32;15320;2
314;10;2,43;1;32;15320;2
314;11;2,13;1;32;15320;2
314;12;0,72;0;32;15320;2
314;13;2,69;0;32;15320;2
314;14;1,14;0;32;15320;2
314;15;1,18;0;32;15320;2
314;16;4,61;3;32;15320;2
314;17;1,19;0;32;15320;2
314;18;1,78;0;32;15320;2
314;19;1,12;1;32;15320;2
314;20;0,67;0;32;15320;2
1209;1;2,17;1;48;15319;3
1209;2;2,66;2;48;15319;3
1209;3;2,50;2;48;15319;3
1209;4;1,99;0;48;15319;3
1209;5;0,00;0;48;15319;3
1209;6;0,55;0;48;15319;3
1209;7;2,09;0;48;15319;3
1209;8;0,85;0;48;15319;3
1209;9;2,94;0;48;15319;3
1209;10;1,82;0;48;15319;3
1209;11;1,01;1;48;15319;3
1209;12;0,81;0;48;15319;3
1209;13;2,23;1;48;15319;3
1209;14;0,32;0;48;15319;3
1209;15;1,80;0;48;15319;3
1209;16;1,58;1;48;15319;3
1209;17;2,13;1;48;15319;3
1209;18;1,12;0;48;15319;3
1209;19;4,77;0;48;15319;3
1209;20;2,82;2;48;15319;3
729;1;0,00;0;39;15313;1
729;2;2,87;0;39;15313;1
729;3;2,35;1;39;15313;1
729;4;1,17;0;39;15313;1
729;5;2,19;2;39;15313;1
729;6;1,12;0;39;15313;1
729;7;0,71;1;39;15313;1
729;8;2,80;1;39;15313;1
729;9;0,05;0;39;15313;1
729;10;1,62;2;39;15313;1
729;11;2,32;1;39;15313;1
729;12;2,19;0;39;15313;1
729;13;1,51;0;39;15313;1
729;14;1,79;1;39;15313;1
729;15;3,65;3;39;15313;1
729;16;0,88;1;39;15313;1
729;17;1,82;0;39;15313;1
729;18;1,54;1;39;15313;1
729;19;4,23;2;39;15313;1
729;20;1,73;0;39;15313;1
1087;1;1,40;1;33;15290;5
1087;2;0,46;1;33;15290;5
1087;3;1,01;0;33;15290;5
1087;4;2,30;1;33;15290;5
1087;5;0,40;0;33;15290;5
1087;6;0,92;0;33;15290;5
1087;7;2,33;0;33;15290;5
1087;8;1,02;0;33;15290;5
1087;9;1,14;1;33;15290;5
1087;10;3,23;1;33;15290;5
1087;11;0,42;0;33;15290;5
1087;12;2,41;1;33;15290;5
1087;13;2,56;0;33;15290;5
1087;14;0,11;1;33;15290;5
1087;15;2,53;0;33;15290;5
1087;16;1,93;0;33;15290;5
1087;17;1,18;0;33;15290;5
1087;18;2,39;0;33;15290;5
1087;19;0,53;0;33;15290;5
1087;20;0,94;1;33;15290;5
1947;1;0,29;0;38;15278;3
1947;2;1,15;1;38;15278;3
1947;3;1,86;1;38;15278;3
1947;4;3,58;0;38;15278;3
1947;5;0,98;0;38;15278;3
1947;6;0,78;1;38;15278;3
1947;7;2,05;1;38;15278;3
1947;8;0,97;0;38;15278;3
1947;9;3,22;2;38;15278;3
1947;10;1,99;1;38;15278;3
1947;11;1,81;1;38;15278;3
1947;12;3,18;1;38;15278;3
1947;13;3,08;0;38;15278;3
1947;14;3,61;0;38;15278;3
1947;15;1,11;0;38;15278;3
1947;16;2,88;2;38;15278;3
1947;17;2,07;0;38;15278;3
1947;18;1,35;0;38;15278;3
1947;19;2,60;0;38;15278;3
1947;20;2,21;0;38;15278;3
272;1;1,19;0;45;15272;2
272;2;1,88;1;45;15272;2
272;3;3,65;2;45;15272;2
272;4;0,97;0;45;15272;2
272;5;2,93;0;45;15272;2
272;6;1,75;0;45;15272;2
272;7;1,55;0;45;15272;2
272;8;0,29;0;45;15272;2
272;9;1,39;0;45;15272;2
272;10;1,00;0;45;15272;2
272;11;0,81;1;45;15272;2
272;12;1,32;1;45;15272;2
272;13;0,92;0;45;15272;2
272;14;1,78;1;45;15272;2
272;15;1,36;0;45;15272;2
272;16;1,07;0;45;15272;2
272;17;1,99;0;45;15272;2
272;18;1,73;2;45;15272;2
272;19;1,47;0;45;15272;2
272;20;3,57;0;45;15272;2
1777;1;2,85;1;52;15265;5
1777;2;1,64;1;52;15265;5
1777;3;3,30;2;52;15265;5
1777;4;1,62;0;52;15265;5
1777;5;1,63;0;52;15265;5
1777;6;2,67;0;52;15265;5
1777;7;1,33;1;52;15265;5
1777;8;1,87;0;52;15265;5
1777;9;0,58;1;52;15265;5
1777;10;2,60;0;52;15265;5
1777;11;1,37;0;52;15265;5
1777;12;0,00;0;52;15265;5
1777;13;2,66;1;52;15265;5
1777;14;0,97;0;52;15265;5
1777;15;2,88;0;52;15265;5
1777;16;1,82;2;52;15265;5
1777;17;1,43;0;52;15265;5
1777;18;1,98;1;52;15265;5
1777;19;1,74;0;52;15265;5
1777;20;1,43;1;52;15265;5
1880;1;1,55;0;26;15247;2
1880;2;1,37;1;26;15247;2
1880;3;1,80;0;26;15247;2
1880;4;0,68;0;26;15247;2
1880;5;2,86;0;26;15247;2
1880;6;1,89;0;26;15247;2
1880;7;2,87;1;26;15247;2
1880;8;2,78;0;26;15247;2
1880;9;1,89;1;26;15247;2
1880;10;0,66;0;26;15247;2
1880;11;3,68;2;26;15247;2
1880;12;0,84;1;26;15247;2
1880;13;3,29;0;26;15247;2
1880;14;2,79;1;26;15247;2
1880;15;2,79;0;26;15247;2
1880;16;2,06;1;26;15247;2
1880;17;1,69;0;26;15247;2
1880;18;1,93;0;26;15247;2
1880;19;2,14;2;26;15247;2
1880;20;2,94;0;26;15247;2
958;1;1,11;1;60;15229;1
958;2;1,10;1;60;15229;1
958;3;1,59;1;60;15229;1
958;4;2,05;0;60;15229;1
958;5;1,27;0;60;15229;1
958;6;0,09;0;60;15229;1
958;7;1,07;1;60;15229;1
958;8;1,17;0;60;15229;1
958;9;3,51;2;60;15229;1
958;10;3,20;0;60;15229;1
958;11;0,00;0;60;15229;1
958;12;0,00;0;60;15229;1
958;13;0,00;0;60;15229;1
958;14;0,00;0;60;15229;1
958;15;1,37;1;60;15229;1
958;16;0,74;1;60;15229;1
958;17;0,00;0;60;15229;1
958;18;0,88;0;60;15229;1
958;19;3,71;1;60;15229;1
958;20;3,00;2;60;15229;1
1439;1;2,51;0;29;15214;4
1439;2;2,52;1;29;15214;4
1439;3;1,78;2;29;15214;4
1439;4;2,50;1;29;15214;4
1439;5;2,17;3;29;15214;4
1439;6;0,96;1;29;15214;4
1439;7;1,15;1;29;15214;4
1439;8;2,39;0;29;15214;4
1439;9;0,77;1;29;15214;4
1439;10;2,91;0;29;15214;4
1439;11;3,11;0;29;15214;4
1439;12;3,09;0;29;15214;4
1439;13;2,77;0;29;15214;4
1439;14;1,13;1;29;15214;4
1439;15;2,91;1;29;15214;4
1439;16;1,56;2;29;15214;4
1439;17;2,95;0;29;15214;4
1439;18;1,13;0;29;15214;4
1439;19;1,88;1;29;15214;4
1439;20;1,42;1;29;15214;4
326;1;3,17;0;47;15207;4
326;2;4,93;1;47;15207;4
326;3;1,18;0;47;15207;4
326;4;1,50;2;47;15207;4
326;5;2,09;0;47;15207;4
326;6;0,86;2;47;15207;4
326;7;2,78;1;47;15207;4
326;8;0,82;0;47;15207;4
326;9;2,98;0;47;15207;4
326;10;1,52;1;47;15207;4
326;11;1,18;0;47;15207;4
326;12;1,24;0;47;15207;4
326;13;2,40;0;47;15207;4
326;14;3,34;0;47;15207;4
326;15;2,34;1;47;15207;4
326;16;2,15;0;47;15207;4
326;17;1,87;1;47;15207;4
326;18;2,81;0;47;15207;4
326;19;4,93;4;47;15207;4
326;20;2,28;1;47;15207;4
921;1;0,37;0;42;15203;4
921;2;0,37;0;42;15203;4
921;3;2,28;1;42;15203;4
921;4;2,95;1;42;15203;4
921;5;2,37;2;42;15203;4
921;6;0,12;0;42;15203;4
921;7;0,60;0;42;15203;4
921;8;0,00;0;42;15203;4
921;9;3,83;1;42;15203;4
921;10;3,14;1;42;15203;4
921;11;1,75;0;42;15203;4
921;12;3,78;1;42;15203;4
921;13;1,79;0;42;15203;4
921;14;2,61;0;42;15203;4
921;15;0,57;0;42;15203;4
921;16;2,80;1;42;15203;4
921;17;1,88;2;42;15203;4
921;18;2,53;1;42;15203;4
921;19;2,62;1;42;15203;4
921;20;2,38;1;42;15203;4
1140;1;1,00;0;60;15194;4
1140;2;3,20;0;60;15194;4
1140;3;1,64;0;60;15194;4
1140;4;0,91;0;60;15194;4
1140;5;2,63;2;60;15194;4
1140;6;3,74;1;60;15194;4
1140;7;2,12;0;60;15194;4
1140;8;1,38;0;60;15194;4
1140;9;1,29;0;60;15194;4
1140;10;3,12;1;60;15194;4
1140;11;2,59;1;60;15194;4
1140;12;0,38;0;60;15194;4
1140;13;1,34;1;60;15194;4
1140;14;0,00;0;60;15194;4
1140;15;1,40;1;60;15194;4
1140;16;0,57;1;60;15194;4
1140;17;1,97;1;60;15194;4
1140;18;1,19;1;60;15194;4
1140;19;2,94;0;60;15194;4
1140;20;1,30;1;60;15194;4
1666;1;2,80;1;18;15191;2
1666;2;2,77;1;18;15191;2
1666;3;3,30;1;18;15191;2
1666;4;1,61;2;18;15191;2
1666;5;2,32;1;18;15191;2
1666;6;2,26;0;18;15191;2
1666;7;2,35;0;18;15191;2
1666;8;1,94;0;18;15191;2
1666;9;3,29;0;18;15191;2
1666;10;1,51;0;18;15191;2
1666;11;1,52;0;18;15191;2
1666;12;2,69;1;18;15191;2
1666;13;1,55;0;18;15191;2
1666;14;4,06;1;18;15191;2
1666;15;0,70;0;18;15191;2
1666;16;1,09;0;18;15191;2
1666;17;3,49;2;18;15191;2
1666;18;1,31;1;18;15191;2
1666;19;0,42;0;18;15191;2
1666;20;1,37;0;18;15191;2
713;1;0,79;1;40;15156;3
713;2;1,13;0;40;15156;3
713;3;0,68;0;40;15156;3
713;4;3,17;0;40;15156;3
713;5;1,75;0;40;15156;3
713;6;0,62;0;40;15156;3
713;7;1,52;0;40;15156;3
713;8;0,32;0;40;15156;3
713;9;2,35;0;40;15156;3
713;10;1,90;1;40;15156;3
713;11;1,30;0;40;15156;3
713;12;4,57;3;40;15156;3
713;13;2,79;1;40;15156;3
713;14;2,48;1;40;15156;3
713;15;1,38;1;40;15156;3
713;16;2,15;0;40;15156;3
713;17;2,14;1;40;15156;3
713;18;3,31;0;40;15156;3
713;19;0,30;0;40;15156;3
713;20;2,75;1;40;15156;3
536;1;2,11;0;42;15149;2
536;2;1,73;0;42;15149;2
536;3;2,36;2;42;15149;2
536;4;1,19;3;42;15149;2
536;5;2,99;2;42;15149;2
536;6;3,19;1;42;15149;2
536;7;0,69;0;42;15149;2
536;8;0,93;0;42;15149;2
536;9;0,98;0;42;15149;2
536;10;0,00;0;42;15149;2
536;11;1,34;1;42;15149;2
536;12;3,31;0;42;15149;2
536;13;3,17;1;42;15149;2
536;14;2,31;0;42;15149;2
536;15;1,40;0;42;15149;2
536;16;2,78;0;42;15149;2
536;17;0,42;1;42;15149;2
536;18;3,14;1;42;15149;2
536;19;1,97;1;42;15149;2
536;20;1,05;0;42;15149;2
949;1;1,86;0;37;15135;5
949;2;1,21;0;37;15135;5
949;3;2,69;0;37;15135;5
949;4;0,42;0;37;15135;5
949;5;1,97;0;37;15135;5
949;6;3,47;2;37;15135;5
949;7;1,56;0;37;15135;5
949;8;4,01;2;37;15135;5
949;9;2,75;2;37;15135;5
949;10;0,80;0;37;15135;5
949;11;1,70;0;37;15135;5
949;12;1,17;0;37;15135;5
949;13;2,19;1;37;15135;5
949;14;1,28;0;37;15135;5
949;15;0,00;0;37;15135;5
949;16;0,25;0;37;15135;5
949;17;1,44;0;37;15135;5
949;18;1,53;1;37;15135;5
949;19;2,73;0;37;15135;5
949;20;1,68;0;37;15135;5
739;1;1,68;1;48;15131;5
739;2;2,81;0;48;15131;5
739;3;2,33;1;48;15131;5
739;4;0,46;0;48;15131;5
739;5;2,91;3;48;15131;5
739;6;3,00;1;48;15131;5
739;7;1,33;0;48;15131;5
739;8;1,88;0;48;15131;5
739;9;2,69;0;48;15131;5
739;10;2,73;1;48;15131;5
739;11;3,52;1;48;15131;5
739;12;2,06;2;48;15131;5
739;13;1,67;1;48;15131;5
739;14;0,22;0;48;15131;5
739;15;1,85;1;48;15131;5
739;16;2,50;0;48;15131;5
739;17;1,65;0;48;15131;5
739;18;1,15;1;48;15131;5
739;19;1,85;0;48;15131;5
739;20;1,24;1;48;15131;5
1015;1;2,08;0;50;15086;4
1015;2;2,25;2;50;15086;4
1015;3;1,72;0;50;15086;4
1015;4;1,23;1;50;15086;4
1015;5;0,00;0;50;15086;4
1015;6;1,78;0;50;15086;4
1015;7;1,56;1;50;15086;4
1015;8;1,85;0;50;15086;4
1015;9;3,59;0;50;15086;4
1015;10;1,76;1;50;15086;4
1015;11;1,79;0;50;15086;4
1015;12;0,00;0;50;15086;4
1015;13;1,66;1;50;15086;4
1015;14;1,55;1;50;15086;4
1015;15;2,09;0;50;15086;4
1015;16;1,78;0;50;15086;4
1015;17;0,00;0;50;15086;4
1015;18;1,15;0;50;15086;4
1015;19;1,74;2;50;15086;4
1015;20;3,70;2;50;15086;4
1104;1;1,84;0;62;15073;1
1104;2;2,55;1;62;15073;1
1104;3;1,13;0;62;15073;1
1104;4;2,41;1;62;15073;1
1104;5;2,47;1;62;15073;1
1104;6;2,21;0;62;15073;1
1104;7;0,00;0;62;15073;1
1104;8;0,00;1;62;15073;1
1104;9;0,00;0;62;15073;1
1104;10;1,09;0;62;15073;1
1104;11;1,61;0;62;15073;1
1104;12;0,00;0;62;15073;1
1104;13;0,64;0;62;15073;1
1104;14;2,31;2;62;15073;1
1104;15;2,21;0;62;15073;1
1104;16;2,27;1;62;15073;1
1104;17;1,79;1;62;15073;1
1104;18;1,15;0;62;15073;1
1104;19;0,17;1;62;15073;1
1104;20;2,24;0;62;15073;1
1057;1;1,45;1;38;15072;3
1057;2;1,09;1;38;15072;3
1057;3;1,28;1;38;15072;3
1057;4;2,19;0;38;15072;3
1057;5;2,29;0;38;15072;3
1057;6;2,42;0;38;15072;3
1057;7;1,10;1;38;15072;3
1057;8;1,54;1;38;15072;3
1057;9;1,34;0;38;15072;3
1057;10;2,40;0;38;15072;3
1057;11;2,09;1;38;15072;3
1057;12;1,11;0;38;15072;3
1057;13;3,08;1;38;15072;3
1057;14;1,27;0;38;15072;3
1057;15;1,82;0;38;15072;3
1057;16;0,94;0;38;15072;3
1057;17;0,55;0;38;15072;3
1057;18;1,20;0;38;15072;3
1057;19;2,05;0;38;15072;3
1057;20;1,61;1;38;15072;3
1375;1;2,41;0;58;15056;2
1375;2;0,07;0;58;15056;2
1375;3;0,00;0;58;15056;2
1375;4;1,29;0;58;15056;2
1375;5;3,69;0;58;15056;2
1375;6;2,07;0;58;15056;2
1375;7;1,24;1;58;15056;2
1375;8;1,16;1;58;15056;2
1375;9;0,25;1;58;15056;2
1375;10;0,47;0;58;15056;2
1375;11;0,07;1;58;15056;2
1375;12;1,17;1;58;15056;2
1375;13;2,63;2;58;15056;2
1375;14;1,10;0;58;15056;2
1375;15;2,05;1;58;15056;2
1375;16;0,00;1;58;15056;2
1375;17;2,24;0;58;15056;2
1375;18;1,49;1;58;15056;2
1375;19;2,38;0;58;15056;2
1375;20;2,95;0;58;15056;2
391;1;2,03;0;37;15026;5
391;2;1,38;0;37;15026;5
391;3;4,33;2;37;15026;5
391;4;1,25;1;37;15026;5
391;5;3,49;0;37;15026;5
391;6;1,71;1;37;15026;5
391;7;0,06;1;37;15026;5
391;8;3,63;0;37;15026;5
391;9;2,12;0;37;15026;5
391;10;2,29;2;37;15026;5
391;11;0,22;0;37;15026;5
391;12;2,26;0;37;15026;5
391;13;0,82;0;37;15026;5
391;14;0,54;1;37;15026;5
391;15;3,44;0;37;15026;5
391;16;1,96;0;37;15026;5
391;17;2,83;1;37;15026;5
391;18;2,03;0;37;15026;5
391;19;2,12;1;37;15026;5
391;20;1,93;1;37;15026;5
57;1;2,17;2;39;15006;3
57;2;2,25;0;39;15006;3
57;3;2,52;0;39;15006;3
57;4;1,79;1;39;15006;3
57;5;2,60;1;39;15006;3
57;6;1,82;1;39;15006;3
57;7;1,08;0;39;15006;3
57;8;2,36;1;39;15006;3
57;9;2,87;0;39;15006;3
57;10;2,36;1;39;15006;3
57;11;3,27;1;39;15006;3
57;12;2,39;0;39;15006;3
57;13;1,13;0;39;15006;3
57;14;0,88;0;39;15006;3
57;15;3,55;2;39;15006;3
57;16;2,60;0;39;15006;3
57;17;1,64;0;39;15006;3
57;18;2,60;1;39;15006;3
57;19;0,54;0;39;15006;3
57;20;1,01;0;39;15006;3
155;1;2,08;1;62;15005;1
155;2;1,99;1;62;15005;1
155;3;1,65;0;62;15005;1
155;4;1,50;0;62;15005;1
155;5;2,02;0;62;15005;1
155;6;0,00;0;62;15005;1
155;7;0,00;0;62;15005;1
155;8;1,34;1;62;15005;1
155;9;2,42;1;62;15005;1
155;10;2,09;0;62;15005;1
155;11;3,27;1;62;15005;1
155;12;2,29;0;62;15005;1
155;13;1,54;0;62;15005;1
155;14;0,19;0;62;15005;1
155;15;1,54;1;62;15005;1
155;16;4,18;3;62;15005;1
155;17;2,03;1;62;15005;1
155;18;1,28;1;62;15005;1
155;19;1,33;1;62;15005;1
155;20;0,00;0;62;15005;1
1815;1;0,37;0;47;15000;4
1815;2;2,02;0;47;15000;4
1815;3;2,15;1;47;15000;4
1815;4;1,91;0;47;15000;4
1815;5;1,12;0;47;15000;4
1815;6;2,44;0;47;15000;4
1815;7;1,47;0;47;15000;4
1815;8;3,21;0;47;15000;4
1815;9;2,10;0;47;15000;4
1815;10;2,75;0;47;15000;4
1815;11;1,65;0;47;15000;4
1815;12;0,88;0;47;15000;4
1815;13;2,62;0;47;15000;4
1815;14;1,27;0;47;15000;4
1815;15;0,00;1;47;15000;4
1815;16;1,58;1;47;15000;4
1815;17;1,31;0;47;15000;4
1815;18;4,61;1;47;15000;4
1815;19;3,54;1;47;15000;4
1815;20;3,27;0;47;15000;4
171;1;4,51;1;54;14993;5
171;2;2,35;0;54;14993;5
171;3;1,60;0;54;14993;5
171;4;0,33;1;54;14993;5
171;5;2,36;1;54;14993;5
171;6;1,57;0;54;14993;5
171;7;2,12;0;54;14993;5
171;8;2,98;2;54;14993;5
171;9;0,59;0;54;14993;5
171;10;2,29;0;54;14993;5
171;11;3,18;1;54;14993;5
171;12;0,97;0;54;14993;5
171;13;1,49;1;54;14993;5
171;14;2,01;1;54;14993;5
171;15;1,66;0;54;14993;5
171;16;2,88;0;54;14993;5
171;17;3,54;0;54;14993;5
171;18;0,17;1;54;14993;5
171;19;0,00;0;54;14993;5
171;20;1,52;0;54;14993;5
285;1;0,83;0;46;14990;4
285;2;0,85;0;46;14990;4
285;3;1,97;0;46;14990;4
285;4;0,94;0;46;14990;4
285;5;0,13;0;46;14990;4
285;6;2,87;0;46;14990;4
285;7;1,76;0;46;14990;4
285;8;2,74;1;46;14990;4
285;9;1,25;0;46;14990;4
285;10;0,74;0;46;14990;4
285;11;3,06;0;46;14990;4
285;12;0,71;0;46;14990;4
285;13;1,25;0;46;14990;4
285;14;2,87;1;46;14990;4
285;15;2,91;1;46;14990;4
285;16;1,71;1;46;14990;4
285;17;2,20;1;46;14990;4
285;18;1,73;0;46;14990;4
285;19;3,46;1;46;14990;4
285;20;1,78;0;46;14990;4
531;1;1,83;0;57;14908;1
531;2;1,67;0;57;14908;1
531;3;2,37;0;57;14908;1
531;4;4,31;0;57;14908;1
531;5;1,09;0;57;14908;1
531;6;1,30;0;57;14908;1
531;7;0,87;0;57;14908;1
531;8;0,84;0;57;14908;1
